YearWeekISO;ReportingCountry;Denominator;NumberDosesReceived;NumberDosesExported;FirstDose;FirstDoseRefused;SecondDose;DoseAdditional1;DoseAdditional2;DoseAdditional3;UnknownDose;Region;TargetGroup;Vaccine;Population
2021-W51;AT;7388778;0;0;0;;0;5;0;0;0;AT;ALL;MODBA.1;8932664
2021-W51;AT;7388778;0;0;0;;0;0;0;0;0;AT;ALL;NVXD;8932664
2021-W51;AT;7388778;0;0;176;;43;905;6;0;0;AT;ALL;JANSS;8932664
2021-W51;AT;7388778;0;0;0;;0;0;0;0;0;AT;ALL;VLA;8932664
2021-W51;AT;7388778;0;0;4;;1;16;1;0;0;AT;ALL;COMBA.1;8932664
2021-W51;AT;7388778;0;0;0;;2;2;0;0;0;AT;ALL;COMBA.4-5;8932664
2021-W51;AT;7388778;0;0;0;;0;0;0;0;36;AT;ALL;UNK;8932664
2021-W51;AT;7388778;0;0;0;;0;0;0;0;0;AT;ALL;SGSK;8932664
2021-W51;AT;7388778;0;0;11;;18;23;0;0;0;AT;ALL;AZ;8932664
2021-W51;AT;7388778;0;0;21098;;34398;194475;549;24;0;AT;ALL;COM;8932664
2021-W51;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;UNK;8932664
2021-W51;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;MOD;8932664
2021-W51;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;COMBA.1;8932664
2021-W51;AT;433755;0;0;155;;157;1;0;0;0;AT;Age0_4;COM;8932664
2021-W51;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;JANSS;8932664
2021-W51;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;AZ;8932664
2021-W51;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;SGSK;8932664
2021-W51;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;COMBA.4-5;8932664
2021-W51;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;NVXD;8932664
2021-W51;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;MODBA.1;8932664
2021-W51;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;VLA;8932664
2021-W51;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;MODBA.1;8932664
2021-W51;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;AZ;8932664
2021-W51;AT;423433;0;0;3;;0;0;0;0;0;AT;Age10_14;JANSS;8932664
2021-W51;AT;423433;0;0;3;;16;2;0;0;0;AT;Age10_14;MOD;8932664
2021-W51;AT;423433;0;0;4938;;11076;2857;2;0;0;AT;Age10_14;COM;8932664
2021-W51;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;NVXD;8932664
2021-W51;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;VLA;8932664
2021-W51;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;COMBA.1;8932664
2021-W51;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;COMBA.4-5;8932664
2021-W51;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;SGSK;8932664
2021-W51;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;UNK;8932664
2021-W51;AT;258398;0;0;7;;28;19;1;0;0;AT;Age15_17;MOD;8932664
2021-W51;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;VLA;8932664
2021-W51;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;UNK;8932664
2021-W51;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;NVXD;8932664
2021-W51;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;COMBA.1;8932664
2021-W51;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;SGSK;8932664
2021-W51;AT;258398;0;0;5;;0;3;0;0;0;AT;Age15_17;JANSS;8932664
2021-W51;AT;258398;0;0;1726;;2866;6657;15;0;0;AT;Age15_17;COM;8932664
2021-W51;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;COMBA.4-5;8932664
2021-W51;AT;258398;0;0;0;;1;0;0;0;0;AT;Age15_17;AZ;8932664
2021-W51;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;MODBA.1;8932664
2021-W51;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;SGSK;8932664
2021-W51;AT;683584;0;0;1;;0;1;0;0;0;AT;Age18_24;COMBA.1;8932664
2021-W51;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;VLA;8932664
2021-W51;AT;683584;0;0;0;;1;1;0;0;0;AT;Age18_24;AZ;8932664
2021-W51;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;NVXD;8932664
2021-W51;AT;683584;0;0;0;;0;0;0;0;1;AT;Age18_24;UNK;8932664
2021-W51;AT;683584;0;0;0;;0;2;0;0;0;AT;Age18_24;COMBA.4-5;8932664
2021-W51;AT;683584;0;0;20;;4;109;0;0;0;AT;Age18_24;JANSS;8932664
2021-W51;AT;683584;0;0;51;;70;230;1;0;0;AT;Age18_24;MOD;8932664
2021-W51;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;MODBA.1;8932664
2021-W51;AT;683584;0;0;3415;;4900;25742;34;0;0;AT;Age18_24;COM;8932664
2021-W51;AT;3002329;0;0;0;;2;0;0;0;0;AT;Age25_49;COMBA.4-5;8932664
2021-W51;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;SGSK;8932664
2021-W51;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;NVXD;8932664
2021-W51;AT;3002329;0;0;105;;20;487;3;0;0;AT;Age25_49;JANSS;8932664
2021-W51;AT;3002329;0;0;0;;0;4;0;0;0;AT;Age25_49;MODBA.1;8932664
2021-W51;AT;3002329;0;0;8;;11;11;0;0;0;AT;Age25_49;AZ;8932664
2021-W51;AT;3002329;0;0;9821;;16878;82748;187;6;0;AT;Age25_49;COM;8932664
2021-W51;AT;3002329;0;0;2;;0;8;0;0;0;AT;Age25_49;COMBA.1;8932664
2021-W51;AT;3002329;0;0;0;;0;0;0;0;9;AT;Age25_49;UNK;8932664
2021-W51;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;VLA;8932664
2021-W51;AT;3002329;0;0;652;;792;9882;36;2;0;AT;Age25_49;MOD;8932664
2021-W51;AT;1399348;0;0;0;;1;4;0;0;0;AT;Age50_59;COMBA.1;8932664
2021-W51;AT;1399348;0;0;23;;12;187;1;0;0;AT;Age50_59;JANSS;8932664
2021-W51;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;COMBA.4-5;8932664
2021-W51;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;NVXD;8932664
2021-W51;AT;1399348;0;0;272;;392;6743;23;0;0;AT;Age50_59;MOD;8932664
2021-W51;AT;1399348;0;0;0;;0;1;0;0;0;AT;Age50_59;MODBA.1;8932664
2021-W51;AT;1399348;0;0;0;;2;3;0;0;0;AT;Age50_59;AZ;8932664
2021-W51;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;SGSK;8932664
2021-W51;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;VLA;8932664
2021-W51;AT;1399348;0;0;0;;0;0;0;0;6;AT;Age50_59;UNK;8932664
2021-W51;AT;1399348;0;0;2570;;5222;39321;103;6;0;AT;Age50_59;COM;8932664
2021-W51;AT;428300;0;0;5659;;11569;19;1;0;0;AT;Age5_9;COM;8932664
2021-W51;AT;428300;0;0;0;;1;0;0;0;0;AT;Age5_9;JANSS;8932664
2021-W51;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;SGSK;8932664
2021-W51;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;NVXD;8932664
2021-W51;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;COMBA.1;8932664
2021-W51;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;AZ;8932664
2021-W51;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;UNK;8932664
2021-W51;AT;428300;0;0;8;;1;0;0;0;0;AT;Age5_9;MOD;8932664
2021-W51;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;COMBA.4-5;8932664
2021-W51;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;MODBA.1;8932664
2021-W51;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;VLA;8932664
2021-W51;AT;1047888;0;0;0;;0;3;0;0;0;AT;Age60_69;COMBA.1;8932664
2021-W51;AT;1047888;0;0;2189;;3751;27796;100;9;0;AT;Age60_69;COM;8932664
2021-W51;AT;1047888;0;0;0;;0;0;0;0;0;AT;Age60_69;COMBA.4-5;8932664
2021-W51;AT;1047888;0;0;0;;0;0;0;0;0;AT;Age60_69;SGSK;8932664
2021-W51;AT;1047888;0;0;0;;0;0;0;0;0;AT;Age60_69;NVXD;8932664
2021-W51;AT;1047888;0;0;0;;0;0;0;0;10;AT;Age60_69;UNK;8932664
2021-W51;AT;1047888;0;0;2;;2;5;0;0;0;AT;Age60_69;AZ;8932664
2021-W51;AT;1047888;0;0;0;;0;0;0;0;0;AT;Age60_69;MODBA.1;8932664
2021-W51;AT;1047888;0;0;0;;0;0;0;0;0;AT;Age60_69;VLA;8932664
2021-W51;AT;1047888;0;0;205;;259;3460;19;1;0;AT;Age60_69;MOD;8932664
2021-W51;AT;1047888;0;0;17;;3;87;1;0;0;AT;Age60_69;JANSS;8932664
2021-W51;AT;753524;0;0;1454;;2083;13313;83;2;0;AT;Age70_79;COM;8932664
2021-W51;AT;753524;0;0;0;;0;0;1;0;0;AT;Age70_79;COMBA.1;8932664
2021-W51;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;VLA;8932664
2021-W51;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;MODBA.1;8932664
2021-W51;AT;753524;0;0;7;;3;22;1;0;0;AT;Age70_79;JANSS;8932664
2021-W51;AT;753524;0;0;0;;0;0;0;0;8;AT;Age70_79;UNK;8932664
2021-W51;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;NVXD;8932664
2021-W51;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;COMBA.4-5;8932664
2021-W51;AT;753524;0;0;0;;2;1;0;0;0;AT;Age70_79;AZ;8932664
2021-W51;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;SGSK;8932664
2021-W51;AT;753524;0;0;137;;153;1572;26;0;0;AT;Age70_79;MOD;8932664
2021-W51;AT;502105;0;0;4;;1;13;0;0;0;AT;Age80+;JANSS;8932664
2021-W51;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;COMBA.4-5;8932664
2021-W51;AT;502105;0;0;141;;128;633;11;0;0;AT;Age80+;MOD;8932664
2021-W51;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;MODBA.1;8932664
2021-W51;AT;502105;0;0;1649;;1564;5555;42;1;0;AT;Age80+;COM;8932664
